"gene","average_expression","expression_prop"
"GALGAL-R11634",1.35014495455512e+37,0.984088717454195
"GALGAL-R15254",1.18552161054468e+37,0.995178399228544
"GALGAL-R16877",9.75176765301887e+36,0.996624879459981
"GALGAL-R12362",7.8639958570304e+36,0.118611378977821
"GALGAL-R00997",2.95160369528493e+36,0.99228543876567
"GALGAL-R06802",1.36776704305225e+36,0.99566055930569
"GALGAL-R12486",1.03905346558907e+36,0.998071359691418
"GALGAL-R13370",4.36354165651985e+35,0.136451301832208
"GALGAL-R13016",3.50061962000738e+35,0.998553519768563
"GALGAL-R15079",3.30574193213291e+35,0.624879459980714
"GALGAL-R03546",2.92427224345944e+35,0.324493731918997
"GALGAL-R01782",1.18037565700189e+35,0.274349083895853
"GALGAL-R10602",4.40475449944123e+34,0.972999035679846
"GALGAL-R03787",1.29819249334064e+34,0.887656702025072
"GALGAL-R02783",1.08038746838224e+34,0.995178399228544
"GALGAL-R08732",7.82068470558475e+33,0.206364513018322
"GALGAL-R09065",6.82702171134823e+33,0.707810993249759
"GALGAL-R01668",6.78713070311037e+33,0.284474445515911
"GALGAL-R03581",5.80070625899985e+33,0.988910318225651
"GALGAL-R12489",1.31968243298267e+33,0.982642237222758
"GALGAL-R02755",1.11272067418034e+33,0.849083895853423
"GALGAL-R01526",1.10339056940074e+33,0.647058823529412
"GALGAL-R08193",5.042742153375e+32,0.433944069431051
"GALGAL-R03149",4.16722321408501e+32,0.347155255544841
"GALGAL-R08270",2.94896785965087e+32,0.319189971070395
"GALGAL-R12396",1.67049235333876e+32,0.613789778206364
"GALGAL-R10392",1.55543958067615e+32,0.991803278688525
"GALGAL-R14659",1.06615759227699e+32,0.990356798457088
"GALGAL-R15793",1.01504156746023e+32,0.985053037608486
"GALGAL-R13991",7.51061692265509e+31,0.993731918997107
"GALGAL-R11147",4.12642055661027e+31,0.380906460945034
"GALGAL-R12371",3.3737808056263e+31,0.92092574734812
"GALGAL-R15756",2.41754505632493e+31,0.406943105110897
"GALGAL-R09125",1.48772461806915e+31,0.997107039537126
"GALGAL-R10220",1.0254020910647e+31,0.324493731918997
"GALGAL-R05371",6.85855611784102e+30,0.590163934426229
"GALGAL-R03228",6.6575455940936e+30,0.347155255544841
"GALGAL-R13453",6.14459737209629e+30,0.479267116682739
"GALGAL-R16138",9.7769605933027e+29,0.0703953712632594
"GALGAL-R06790",5.77049421332838e+29,0.997107039537126
"GALGAL-R05274",5.21480275932686e+29,0.101735776277724
"GALGAL-R13402",4.24944946128932e+29,0.040983606557377
"GALGAL-R16448",3.08126347002829e+29,0.671648987463838
"GALGAL-R05899",1.75613477033154e+29,0.759402121504339
"GALGAL-R11482",1.43318129410472e+29,0.0978784956605593
"GALGAL-R15939",1.26993750371058e+29,0.434426229508197
"GALGAL-R09983",1.24116263413228e+29,0.392478302796528
"GALGAL-R03260",1.09267718460211e+29,0.635004821600771
"GALGAL-R14246",1.08865659962157e+29,0.130183220829315
"GALGAL-R04279",1.06214171222763e+29,0.570395371263259
"GALGAL-R05450",8.88904357899399e+28,0.368370298939248
"GALGAL-R11883",6.26874747411798e+28,0.682256509161041
"GALGAL-R04445",3.85132415061701e+28,0.991321118611379
"GALGAL-R17578",3.68822817469581e+28,0.448408871745419
"GALGAL-R10417",2.62533109369032e+28,0.402603664416586
"GALGAL-R14827",2.20459044035972e+28,0.242044358727097
"GALGAL-R16626",1.91814517064326e+28,0.150433944069431
"GALGAL-R12828",1.91619522519281e+28,0.989874638379942
"GALGAL-R08631",1.88365812780879e+28,0.675024108003857
"GALGAL-R02959",1.63459279843164e+28,0.0491803278688525
"GALGAL-R05863",1.46902597914243e+28,0.665380906460945
"GALGAL-R10657",1.14863789648179e+28,0.114754098360656
"GALGAL-R00727",6.00152405676144e+27,0.406943105110897
"GALGAL-R04222",4.53034256372827e+27,0.756991321118611
"GALGAL-R03569",4.49376477073186e+27,0.495660559305689
"GALGAL-R12981",1.69569772428589e+27,0.360655737704918
"GALGAL-R09530",1.6956977191688e+27,0.160077145612343
"GALGAL-R14964",1.07422554047527e+27,0.33847637415622
"GALGAL-R01003",8.09259207854238e+26,0.892478302796528
"GALGAL-R12070",6.35147394567298e+26,0.962873674059788
"GALGAL-R11419",4.91615746559018e+26,0.00867888138862102
"GALGAL-R10142",3.49883152593209e+26,0.296046287367406
"GALGAL-R15728",3.37009750972898e+26,0.601253616200579
"GALGAL-R10080",3.19919374864423e+26,0.299903567984571
"GALGAL-R12692",2.76298316391048e+26,0.217454194792671
"GALGAL-R16647",2.35611580922232e+26,0.833172613307618
"GALGAL-R14512",2.11238130984082e+26,0.851494696239151
"GALGAL-R02027",1.15463284554869e+26,0.32642237222758
"GALGAL-R12044",9.15104996950951e+25,0.116200578592093
"GALGAL-R05477",7.79348017160575e+25,0.300867888138862
"GALGAL-R09246",5.99218593757954e+25,0.979749276759884
"GALGAL-R01097",4.69431911947256e+25,0.0713596914175506
"GALGAL-R12663",4.18405230544724e+25,0.797492767598843
"GALGAL-R05403",2.70717082604211e+25,0.251205400192864
"GALGAL-R12425",2.70717082021768e+25,0.344262295081967
"GALGAL-R03576",2.70717082014999e+25,0.261812921890067
"GALGAL-R10538",1.37173691027819e+25,0.783027965284474
"GALGAL-R14036",1.1355491363337e+25,0.215525554484089
"GALGAL-R06974",7.940204587003e+24,0.991321118611379
"GALGAL-R08811",2.61958204059766e+24,0.023625843780135
"GALGAL-R08175",2.55568260114146e+24,0.571841851494696
"GALGAL-R04302",2.33761153720109e+24,0.452266152362584
"GALGAL-R03179",1.85056886253489e+24,0.246383799421408
"GALGAL-R03742",1.4735063901575e+24,0.963837994214079
"GALGAL-R05936",1.38426618020954e+24,0.191899710703954
"GALGAL-R03817",1.32423192994822e+24,0.679363548698168
"GALGAL-R08909",1.25701123293811e+24,0.909353905496625
"GALGAL-R16742",1.15750322385083e+24,0.119575699132112
"GALGAL-R14627",8.06613355476548e+23,0.119575699132112
"GALGAL-R15308",5.1002872586796e+23,0.659594985535198
"GALGAL-R08274",4.22326111480283e+23,0.414657666345227
"GALGAL-R08333",2.92004196787916e+23,0.0810028929604629
"GALGAL-R13469",2.7877685165319e+23,0.977338476374156
"GALGAL-R08420",2.67078274104063e+23,0.184185149469624
"GALGAL-R01289",2.44603688782078e+23,0.375120540019286
"GALGAL-R15445",2.04497783705057e+23,0.455159112825458
"GALGAL-R05884",1.81685624204074e+23,0.0376084860173578
"GALGAL-R16227",1.67369989569088e+23,0.793635486981678
"GALGAL-R11553",1.42343270936305e+23,0.0665380906460945
"GALGAL-R08757",1.29568851047977e+23,0.628736740597879
"GALGAL-R11042",1.17578050741089e+23,0.154773384763742
"GALGAL-R12403",1.06815297396462e+23,0.167309546769527
"GALGAL-R12068",9.92704534148308e+22,0.118129218900675
"GALGAL-R07294",9.74732119605218e+22,0.176470588235294
"GALGAL-R06238",7.82343835651687e+22,0.974927675988428
"GALGAL-R15711",7.59358096972881e+22,0.215525554484089
"GALGAL-R07575",5.8633322133782e+22,0.852459016393443
"GALGAL-R03665",3.33477797915429e+22,0.328833172613308
"GALGAL-R15991",3.02236595118423e+22,0.832208293153327
"GALGAL-R07623",2.60931639456969e+22,0.820636451301832
"GALGAL-R04037",1.82889298829403e+22,0.055930568948891
"GALGAL-R07360",1.75027677469644e+22,0.981677917068467
"GALGAL-R06350",1.2203141827392e+22,0.750723240115718
"GALGAL-R05432",1.05016877755509e+22,0.394406943105111
"GALGAL-R08591",6.24764072361751e+21,0.301832208293153
"GALGAL-R11525",6.0761350892402e+21,0.986017357762777
"GALGAL-R02577",4.9040798961044e+21,0.698649951783992
"GALGAL-R10183",3.08955766225761e+21,0.628736740597879
"GALGAL-R12623",2.33947516785157e+21,0.766634522661524
"GALGAL-R12673",2.01828154845159e+21,0.453230472516876
"GALGAL-R07715",1.85526173280595e+21,0.266152362584378
"GALGAL-R01488",1.79600533907749e+21,0.21648987463838
"GALGAL-R09283",1.23467409031913e+21,0.154773384763742
"GALGAL-R02725",1.00475685194638e+21,0.146576663452266
"GALGAL-R12121",1.00475685194348e+21,0.123915139826422
"GALGAL-R04471",9.87067268563521e+20,0.202507232401157
"GALGAL-R15287",9.83979537390838e+20,0.579556412729026
"GALGAL-R01938",6.82333315040529e+20,0.138862102217936
"GALGAL-R15250",6.78742771717577e+20,0.977820636451302
"GALGAL-R09291",5.70011967086304e+20,0.974445515911283
"GALGAL-R03532",4.75731078108618e+20,0.166345226615236
"GALGAL-R15480",3.77840111155311e+20,0.978302796528447
"GALGAL-R00718",3.42686398273486e+20,0.191417550626808
"GALGAL-R00081",2.7796081159965e+20,0.957569913211186
"GALGAL-R14439",2.60508572637079e+20,0.876567020250723
"GALGAL-R16813",2.58695816558765e+20,0.0163934426229508
"GALGAL-R12713",2.41412267257496e+20,0.203471552555448
"GALGAL-R14890",2.00538490546518e+20,0.120057859209257
"GALGAL-R01664",1.71079883356337e+20,0.0699132111861138
"GALGAL-R15052",1.24140454639617e+20,0.558341369334619
"GALGAL-R00484",1.22846191206894e+20,0.702989392478303
"GALGAL-R12492",1.18069465156011e+20,0.975409836065574
"GALGAL-R14269",83477625321180823552,0.98457087753134
"GALGAL-R15760",82793553379896131584,0.349566055930569
"GALGAL-R09290",76550980951944904704,0.737222757955641
"GALGAL-R11963",67813883315401670656,0.190935390549662
"GALGAL-R12733",57354407545785794560,0.285438765670202
"GALGAL-R01303",39331673409703436288,0.0327868852459016
"GALGAL-R16114",27507548526564327424,0.0602700096432015
"GALGAL-R10131",26799631693257506816,0.940212150433944
"GALGAL-R16264",25358783337396752384,0.757473481195757
"GALGAL-R14076",23396899411022888960,0.24831243972999
"GALGAL-R11881",17767072965319589888,0.0718418514946962
"GALGAL-R15932",14334602496896139264,0.329315332690453
"GALGAL-R08278",14115517893827241984,0.432015429122469
"GALGAL-R09102",14018424383904212992,0.0737704918032787
"GALGAL-R10496",1.3629094260677e+19,0.59450337512054
"GALGAL-R14744",1.2662600626742e+19,0.0429122468659595
"GALGAL-R15772",9592254465175687168,0.221793635486982
"GALGAL-R06548",9222744114780445696,0.322565091610415
"GALGAL-R03699",8719635114392170496,0.189971070395371
"GALGAL-R13102",8548382929760775168,0.263259402121504
"GALGAL-R16156",8254621181589726208,0.430086788813886
"GALGAL-R03634",6802464040733280256,0.423818707810993
"GALGAL-R03557",6786687881924209664,0.343297974927676
"GALGAL-R16683",6682215512195948544,0.0882352941176471
"GALGAL-R07281",4496384111245378048,0.738187078109932
"GALGAL-R04466",3647598044003994112,0.406943105110897
"GALGAL-R04131",2494578323529913856,0.418032786885246
"GALGAL-R08620",2300299339163855360,0.229026036644166
"GALGAL-R03792",2048514752587180544,0.0467695274831244
"GALGAL-R14026",1758670855612106496,0.563162970106075
"GALGAL-R14203",1425376813943077888,0.0597878495660559
"GALGAL-R12588",1123811398252595584,0.153326904532305
"GALGAL-R05948",1116281114112075136,0.336547733847637
"GALGAL-R07050",960681479982074112,0.920443587270974
"GALGAL-R08920",871559643349741056,0.467213114754098
"GALGAL-R05090",671479870883823488,0.39344262295082
"GALGAL-R08134",564691179329677056,0.077145612343298
"GALGAL-R06699",555359271420264960,0.508678881388621
"GALGAL-R11234",515174819399633216,0.553519768563163
"GALGAL-R14843",480288707020792832,0.260848601735776
"GALGAL-R17576",465220810814317824,0.211668273866924
"GALGAL-R08595",452364133507666368,0.731436837029894
"GALGAL-R11966",322262036290076480,0.909836065573771
"GALGAL-R03555",317060453625212480,0.120540019286403
"GALGAL-R01691",299294294783306624,0.285438765670202
"GALGAL-R09940",258963239164293024,0.231436837029894
"GALGAL-R03852",209778717683822240,0.0511089681774349
"GALGAL-R10691",207740297344468000,0.285438765670202
"GALGAL-R01850",150992947571016128,0.581002892960463
"GALGAL-R07713",150518957900223616,0.713114754098361
"GALGAL-R04046",115852387747863264,0.0424300867888139
"GALGAL-R10459",101578021222516928,0.0453230472516876
"GALGAL-R12027",97718803340712848,0.252169720347155
"GALGAL-R13563",92715417638839632,0.0207328833172613
"GALGAL-R08217",92487401055164176,0.934426229508197
"GALGAL-R11875",91907958292549872,0.431533269045323
"GALGAL-R08176",88902919586925632,0.366923818707811
"GALGAL-R12461",88902919233879936,0.132111861137898
"GALGAL-R08612",88902919233680448,0.146576663452266
"GALGAL-R13373",72585911798674112,0.202025072324012
"GALGAL-R12897",67910861254710640,0.423336547733848
"GALGAL-R07064",62019549771287016,0.245901639344262
"GALGAL-R16153",58084817131777736,0.0347155255544841
"GALGAL-R03257",49746421200283552,0.141272902603664
"GALGAL-R12710",47944076710172240,0.208293153326905
"GALGAL-R06526",45775734164996944,0.975409836065574
"GALGAL-R07389",42273430486365560,0.0405014464802314
"GALGAL-R11895",35989071286489848,0.912246865959499
"GALGAL-R05624",30361769320825084,0.221311475409836
"GALGAL-R08485",29945013600418788,0.117647058823529
"GALGAL-R02170",28077069783275600,0.278688524590164
"GALGAL-R05581",28077069783264672,0.0110896817743491
"GALGAL-R14711",26148229732078072,0.128254580520733
"GALGAL-R04674",24773350056684968,0.467213114754098
"GALGAL-R10293",18623797916934956,0.182738669238187
"GALGAL-R13354",17619994735630110,0.326904532304725
"GALGAL-R10632",13200111615492372,0.703471552555448
"GALGAL-R01826",13168702894293214,0.505303760848602
"GALGAL-R01268",13110226278258134,0.135969141755063
"GALGAL-R00902",11916469495027944,0.449855351976856
"GALGAL-R10194",11552795043441036,0.332208293153327
"GALGAL-R12886",11552774147221822,0.770491803278688
"GALGAL-R13496",11107456678972472,0.209739633558341
"GALGAL-R05148",9760195314514696,0.262777242044359
"GALGAL-R15915",8257114466645574,0.909353905496625
"GALGAL-R12065",7938916674323588,0.0646094503375121
"GALGAL-R05182",7200344255557303,0.513500482160077
"GALGAL-R10224",7040082592395369,0.0530376084860174
"GALGAL-R14786",6924320018576201,0.410318225650916
"GALGAL-R17569",6753814885428907,0.799421407907425
"GALGAL-R00434",6747827922818740,0.0742526518804243
"GALGAL-R03657",6529258789730117,0.504821600771456
"GALGAL-R04177",6199491044682927,0.311957569913211
"GALGAL-R00537",5724322740973169,0.980713596914175
"GALGAL-R05306",5571764624246670,0.978302796528447
"GALGAL-R14688",4446474286800246,0.396817743490839
"GALGAL-R02268",4307489092870072,0.279652844744455
"GALGAL-R01588",4307369748698668,0.886692381870781
"GALGAL-R12433",4111285328501154,0.344744455159113
"GALGAL-R12277",3835495829509878,0.182738669238187
"GALGAL-R00379",3755735908406526,0.0188042430086789
"GALGAL-R08397",3747773387825736,0.285920925747348
"GALGAL-R11462",3404351668538110,0.123915139826422
"GALGAL-R02803",2971479274261982,0.162005785920926
"GALGAL-R05844",2717394511077630,0.00241080038572806
"GALGAL-R16641",2697100700421875,0.259402121504339
"GALGAL-R06098",2536054243574624,0.978784956605593
"GALGAL-R12288",2529884088265750,0.880906460945034
"GALGAL-R08942",1893943548236276,0.0887174541947927
"GALGAL-R16831",1796833969872606,0.678399228543877
"GALGAL-R15978",1560032369801728,0.941176470588235
"GALGAL-R12086",1387985206567760,0.147540983606557
"GALGAL-R15988",1381169819853244,0.461909353905497
"GALGAL-R05329",1381165106325207,0.190935390549662
"GALGAL-R16263",1381164167530881,0.159594985535198
"GALGAL-R09980",1381164167117544,0.152844744455159
"GALGAL-R14031",1317294028029471,0.26808100289296
"GALGAL-R14384",1304802833152129,0.501446480231437
"GALGAL-R14337",1155090585021777,0.405014464802314
"GALGAL-R01992",1061260013899914,0.77145612343298
"GALGAL-R10794",1019583301423517,0.0308582449373192
"GALGAL-R01173",904159181766698,0.860655737704918
"GALGAL-R07620",836264455635592,0.343297974927676
"GALGAL-R00440",834241157553783,0.4175506268081
"GALGAL-R14587",781003073797894,0.934426229508197
"GALGAL-R11278",642046817949210,0.618129218900675
"GALGAL-R13363",522506239836021,0.551591128254581
"GALGAL-R01636",484211602638622,0.620540019286403
"GALGAL-R12761",448757487406717,0.444069431051109
"GALGAL-R09946",448443640868282,0.155255544840887
"GALGAL-R12345",446665457232677,0.252651880424301
"GALGAL-R12472",439706331419624,0.235776277724204
"GALGAL-R10488",405005310458706,0.165863066538091
"GALGAL-R01978",359246309275714,0.246383799421408
"GALGAL-R00429",355464776061611,0.248794599807136
"GALGAL-R14456",317732906865401,0.00819672131147541
"GALGAL-R08914",317539333920622,0.138379942140791
"GALGAL-R13959",315536407880351,0.31870781099325
"GALGAL-R07363",298409733480534,0.809064609450338
"GALGAL-R06302",284533410652238,0.0361620057859209
"GALGAL-R03648",267672243825409,0.218418514946962
"GALGAL-R12122",252502952283097,0.300385728061716
"GALGAL-R02222",204241849861907,0.336065573770492
"GALGAL-R01620",198783547850884,0.16152362584378
"GALGAL-R09462",186513711128399,0.0549662487945998
"GALGAL-R00867",179820610850376,0.935872709739634
"GALGAL-R12337",177051741593325,0.0496624879459981
"GALGAL-R07310",175387170147640,0.5
"GALGAL-R16594",169362368054931,0.244937319189971
"GALGAL-R07819",169147524848778,0.0433944069431051
"GALGAL-R05466",166089313400990,0.0501446480231437
"GALGAL-R00601",159268479498363,0.378495660559306
"GALGAL-R13357",151843803998946,0.772902603664417
"GALGAL-R01402",135497167662628,0.956123432979749
"GALGAL-R11783",117683483649315,0.677434908389585
"GALGAL-R09485",117387057616292,0.93297974927676
"GALGAL-R04178",106185858320229,0.183220829315333
"GALGAL-R08346",99370384937148.4,0.55930568948891
"GALGAL-R07391",92596453376838.5,0.688042430086789
"GALGAL-R16467",91190638462804.6,0.657666345226615
"GALGAL-R00912",82422984250580.5,0.519286403085825
"GALGAL-R03663",74483309923186,0.487463837994214
"GALGAL-R03332",73581074466519.4,0.898746383799421
"GALGAL-R16554",69773566400007.4,0.148987463837994
"GALGAL-R01416",62861583611638.6,0.156219864995178
"GALGAL-R10515",58272251113783.2,0.259884281581485
"GALGAL-R12262",56822710162298.6,0.155737704918033
"GALGAL-R16909",55337480388244,0.20877531340405
"GALGAL-R05357",53646454960717.8,0.229508196721311
"GALGAL-R16749",53184929780185.1,0.619093539054966
"GALGAL-R00634",52808046432977.5,0.385245901639344
"GALGAL-R08594",51922074818764.4,0.661041465766634
"GALGAL-R03952",49749792459584.5,0.316779170684667
"GALGAL-R15789",46174554488293.7,0.148505303760849
"GALGAL-R14332",45333918370549.2,0.216972034715526
"GALGAL-R02129",43930605514593.4,0.159112825458052
"GALGAL-R14743",41370620000842.8,0.444551591128255
"GALGAL-R01396",40977684134478.1,0.257473481195757
"GALGAL-R05606",35289768993544,0.611378977820636
"GALGAL-R07859",34371171652857.2,0.236740597878496
"GALGAL-R01976",34335713816099.7,0.386692381870781
"GALGAL-R12700",34173560896353.9,0.511571841851495
"GALGAL-R12721",33838918789406.4,0.459498553519769
"GALGAL-R13577",33627380129511.5,0.317743490838959
"GALGAL-R02181",33353227737208,0.270009643201543
"GALGAL-R14621",31037071761653.4,0.190935390549662
"GALGAL-R14751",30977528366310.3,0.236740597878496
"GALGAL-R11162",29389209517547.3,0.485053037608486
"GALGAL-R00232",23661190532719.6,0.0723240115718418
"GALGAL-R10102",23135251843768.5,0.96480231436837
"GALGAL-R11934",22903340227258.6,0.14175506268081
"GALGAL-R01547",20027091842158.6,0.0805207328833173
"GALGAL-R03746",19703343504175.8,0.121504339440694
"GALGAL-R08405",19703342093362.3,0.0810028929604629
"GALGAL-R12225",16397475931119.6,0.0284474445515911
"GALGAL-R08625",16104908216882.5,0.259884281581485
"GALGAL-R05473",15306711404984.7,0.548216007714561
"GALGAL-R06527",15177650666295.7,0.805689488910318
"GALGAL-R13079",13035726986945.1,0.373191899710704
"GALGAL-R14970",12553480178577.9,0.135969141755063
"GALGAL-R16298",11862518058956.3,0.500482160077146
"GALGAL-R08108",11811024074959.7,0.171648987463838
"GALGAL-R14080",10445457656386.9,0.320154291224687
"GALGAL-R05620",9849119298935.24,0.886692381870781
"GALGAL-R05026",9432786529501.91,0.229026036644166
"GALGAL-R10834",8524072034477.01,0.653326904532305
"GALGAL-R08713",7885389014886.82,0.0226615236258438
"GALGAL-R15750",7867838808101.26,0.351012536162006
"GALGAL-R08724",7866948157888.96,0.269045323047252
"GALGAL-R07218",7866351923144.42,0.658148505303761
"GALGAL-R10199",7866338221685.2,0.224686595949855
"GALGAL-R04350",7866313449259.5,0.171648987463838
"GALGAL-R05819",7866310207314.84,0.172613307618129
"GALGAL-R07748",7784779406652,0.331243972999036
"GALGAL-R05535",7754814591611.4,0.951301832208293
"GALGAL-R12651",7156291348159.36,0.227097396335583
"GALGAL-R07258",7156265505697.22,0.135486981677917
"GALGAL-R01537",7156264289269.83,0.438283510125362
"GALGAL-R02409",7156261960371.52,0.0115718418514947
"GALGAL-R14338",6987995519074.46,0.198649951783992
"GALGAL-R01590",6450467500697.68,0.375602700096432
"GALGAL-R16843",6303501928432.78,0.816297010607522
"GALGAL-R12850",6073292750842.01,0.367405978784957
"GALGAL-R12066",5205648227976.11,0.951783992285439
"GALGAL-R07210",5115901612278.64,0.4450337512054
"GALGAL-R02117",4977573680505.32,0.455159112825458
"GALGAL-R04298",4748114912476.85,0.265188042430087
"GALGAL-R10765",4742771868216.24,0.300385728061716
