"gene","average_expression","expression_prop"
"GALGAL-R17578",27205176852113.3,0.203072390572391
"GALGAL-R16931",21756992596211.1,0.0444023569023569
"GALGAL-R01104",13255386660246.6,0.441498316498317
"GALGAL-R01692",11315119270960.5,0.416666666666667
"GALGAL-R12337",10925900267007.6,0.0448232323232323
"GALGAL-R00538",7762644224097.04,0.191077441077441
"GALGAL-R04416",6267234482766.34,0.119739057239057
"GALGAL-R00727",5250391052514.96,0.421717171717172
"GALGAL-R16741",5209923584175.01,0.0753367003367003
"GALGAL-R16298",4940144107328.87,0.326178451178451
"GALGAL-R17211",4248892514940.49,0.0193602693602694
"GALGAL-R12642",2922260306145.45,0.0523989898989899
"GALGAL-R03557",2470128186161.28,0.320075757575758
"GALGAL-R10616",2434886950966.17,0.0698653198653199
"GALGAL-R14751",2389953882099.89,0.142676767676768
"GALGAL-R16089",1929082431169.07,0.17276936026936
"GALGAL-R10535",1265471518513.79,0.0955387205387205
"GALGAL-R03648",1216624803348.58,0.272727272727273
"GALGAL-R16594",1148307486423.04,0.235690235690236
"GALGAL-R04576",1144012970546.91,0.148148148148148
"GALGAL-R04409",1054130470168.47,0.070496632996633
"GALGAL-R10722",991935199392.519,0.0934343434343434
"GALGAL-R16278",808823843961.653,0.0603956228956229
"GALGAL-R12267",745693144332.795,0.172979797979798
"GALGAL-R02014",600413843543.106,0.163930976430976
"GALGAL-R04448",600403542699.258,0.0614478114478114
"GALGAL-R12907",548603709373.294,0.0547138047138047
"GALGAL-R08108",400992816943.833,0.206018518518519
"GALGAL-R08986",377457012039.954,0.124579124579125
"GALGAL-R07226",344181769948.439,0.144991582491583
"GALGAL-R04627",343906038566.315,0.194654882154882
"GALGAL-R13359",313200684491.476,0.125631313131313
"GALGAL-R13089",280515398846.818,0.0976430976430976
"GALGAL-R16961",259277889884.394,0.0475589225589226
"GALGAL-R01661",238440863639.371,0.132786195286195
"GALGAL-R01499",197349380817.44,0.00904882154882155
"GALGAL-R11482",181210183794.079,0.0431397306397306
"GALGAL-R09940",180124886463.952,0.28030303030303
"GALGAL-R07351",164171975890.331,0.381313131313131
"GALGAL-R01664",141840052754.296,0.0271464646464646
"GALGAL-R08713",123040597563.689,0.00589225589225589
"GALGAL-R10794",103930967411.161,0.0456649831649832
"GALGAL-R14621",94329368321.6341,0.316919191919192
"GALGAL-R08274",82441561440.9925,0.338383838383838
"GALGAL-R14423",71508880145.939,0.183080808080808
"GALGAL-R03160",69791106306.0491,0.0296717171717172
"GALGAL-R08896",66185689181.074,0.0269360269360269
"GALGAL-R16153",64481768117.4127,0.0359848484848485
"GALGAL-R11196",49947750736.3287,0.134048821548822
"GALGAL-R15932",48899211121.7485,0.263678451178451
"GALGAL-R16683",39981308851.512,0.168981481481481
"GALGAL-R03427",39398238454.5026,0.0854377104377104
"GALGAL-R11954",35969061331.1904,0.292087542087542
"GALGAL-R08485",29038978281.7214,0.134890572390572
"GALGAL-R02027",24128620671.6047,0.117003367003367
"GALGAL-R11961",23521571224.9713,0.0288299663299663
"GALGAL-R12068",16059994160.2815,0.0957491582491583
"GALGAL-R08726",14852867836.0052,0.0940656565656566
"GALGAL-R16013",14469900834.716,0.141835016835017
"GALGAL-R04547",14191473387.2906,0.0540824915824916
"GALGAL-R08392",13330897877.7369,0.0364057239057239
"GALGAL-R05884",11764745204.6625,0.033459595959596
"GALGAL-R10187",9217923331.77595,0.121843434343434
"GALGAL-R10536",8623827205.42745,0.228745791245791
"GALGAL-R05936",6576109442.39969,0.148148148148148
"GALGAL-R03761",6285752819.37405,0.0313552188552189
"GALGAL-R10432",4883314612.25231,0.18013468013468
"GALGAL-R05466",4357174380.43937,0.0237794612794613
"GALGAL-R13075",4279889072.82254,0.0107323232323232
"GALGAL-R16193",3895497222.39603,0.125631313131313
"GALGAL-R05580",3662936564.91488,0.106691919191919
"GALGAL-R12472",3479119614.46856,0.199705387205387
"GALGAL-R10459",3451228448.05779,0.0698653198653199
"GALGAL-R13459",3437756711.69245,0.0698653198653199
"GALGAL-R03989",3011110223.00171,0.0572390572390572
"GALGAL-R09983",2711848801.79569,0.251052188552189
"GALGAL-R08508",2130259676.09933,0.138468013468013
"GALGAL-R04558",1950831898.00908,0.364057239057239
"GALGAL-R09550",1522346112.53802,0.181186868686869
"GALGAL-R06481",1337781602.93187,0.094486531986532
"GALGAL-R03852",1264100771.80721,0.0237794612794613
"GALGAL-R05385",1108723974.29726,0.11763468013468
"GALGAL-R11049",1048885837.18023,0.250631313131313
"GALGAL-R09608",1013177319.40438,0.0765993265993266
"GALGAL-R08621",947561913.671666,0.0805976430976431
"GALGAL-R08738",804282125.284969,0.094486531986532
"GALGAL-R08942",725259268.311871,0.0349326599326599
"GALGAL-R12400",677336761.503883,0.00862794612794613
"GALGAL-R12345",677228787.457248,0.264309764309764
"GALGAL-R06041",570375298.084337,0.0997474747474748
"GALGAL-R07284",464635005.946024,0.057449494949495
"GALGAL-R02028",458300788.771875,0.1378367003367
"GALGAL-R00231",393793663.959112,0.0235690235690236
"GALGAL-R07389",367164913.23781,0.0258838383838384
"GALGAL-R04140",366027621.242554,0.0294612794612795
"GALGAL-R03078",344881651.329764,0.014520202020202
"GALGAL-R14315",283116630.119792,0.0780723905723906
"GALGAL-R05623",248525753.800995,0.00715488215488216
"GALGAL-R08683",241079912.542432,0.0923821548821549
"GALGAL-R03250",232942238.109173,0.0589225589225589
"GALGAL-R03218",231505722.05402,0.0761784511784512
"GALGAL-R16527",224134722.581236,0.00989057239057239
"GALGAL-R05477",209331187.846176,0.219065656565657
"GALGAL-R11934",207403439.53704,0.109848484848485
"GALGAL-R12850",204292528.628348,0.351430976430976
"GALGAL-R04063",185697490.893153,0.00841750841750842
"GALGAL-R13020",185549440.925511,0.0303030303030303
"GALGAL-R07064",174534961.494338,0.113425925925926
"GALGAL-R01998",168459838.614433,0.0425084175084175
"GALGAL-R08353",163914210.252532,0.131313131313131
"GALGAL-R13396",152223952.310977,0.216961279461279
"GALGAL-R01416",135620767.727149,0.0744949494949495
"GALGAL-R12457",121939303.022727,0.0643939393939394
"GALGAL-R09920",115972904.121433,0.0267255892255892
"GALGAL-R08773",103136783.738321,0.0460858585858586
"GALGAL-R11355",98096193.2886229,0.130681818181818
"GALGAL-R12630",97842303.1437439,0.117845117845118
"GALGAL-R02034",84326260.7415083,0.0296717171717172
"GALGAL-R11062",80880918.7499365,0.161405723905724
"GALGAL-R05541",70757856.7077197,0.227483164983165
"GALGAL-R06564",69032382.5931272,0.0187289562289562
"GALGAL-R10740",65119011.4554963,0.0867003367003367
"GALGAL-R07066",57320938.1824579,0.0494528619528619
"GALGAL-R00354",46552170.2950199,0.183080808080808
"GALGAL-R13546",46187051.3681057,0.0124158249158249
"GALGAL-R05776",43527335.0719736,0.0126262626262626
"GALGAL-R09453",32105599.7010626,0.0263047138047138
"GALGAL-R03643",31028143.3576973,0.0597643097643098
"GALGAL-R02890",29917971.3425498,0.0338804713804714
"GALGAL-R12362",28846147.7229857,0.132996632996633
"GALGAL-R12733",28844301.7325156,0.212962962962963
"GALGAL-R05653",25906176.1797938,0.236742424242424
"GALGAL-R16959",25646810.805114,0.10753367003367
"GALGAL-R13354",25425024.1829332,0.38236531986532
"GALGAL-R06549",19736663.9023448,0.00694444444444444
"GALGAL-R01679",12874830.1697995,0.0978535353535354
"GALGAL-R05329",11941430.1530643,0.156144781144781
"GALGAL-R12080",11045066.6940551,0.139520202020202
"GALGAL-R05095",11034105.0874486,0.13973063973064
"GALGAL-R17568",10424164.8360315,0.0172558922558923
"GALGAL-R04086",7466909.11130763,0.0223063973063973
"GALGAL-R16479",6932987.61449778,0.210227272727273
"GALGAL-R10225",6683178.39816363,0.232112794612795
"GALGAL-R00396",6588284.28699227,0.0675505050505051
"GALGAL-R03514",5541538.23479185,0.0526094276094276
"GALGAL-R00996",4693453.55222952,0.0298821548821549
"GALGAL-R03500",4579301.08859855,0.0246212121212121
"GALGAL-R03121",4574193.93856671,0.00526094276094276
"GALGAL-R02445",4245841.48590651,0.0822811447811448
"GALGAL-R16742",3791427.00536788,0.085016835016835
"GALGAL-R12287",3702234.41769903,0.0366161616161616
"GALGAL-R12715",3545726.01568913,0.0986952861952862
"GALGAL-R09971",2939010.13709892,0.0978535353535354
"GALGAL-R12047",2560745.24040546,0.0831228956228956
"GALGAL-R14555",2027316.15000777,0.283249158249158
"GALGAL-R04141",1687580.79827618,0.0435606060606061
"GALGAL-R08624",1615266.28650862,0.04503367003367
"GALGAL-R01976",1486586.8193781,0.164351851851852
"GALGAL-R05386",1161348.94837094,0.142676767676768
"GALGAL-R03528",1150621.39950734,0.00673400673400673
"GALGAL-R00447",1002606.7646054,0.054503367003367
"GALGAL-R12956",973853.494319755,0.0612373737373737
"GALGAL-R16554",901126.580644355,0.140361952861953
"GALGAL-R00599",870159.298013557,0.0307239057239057
"GALGAL-R06431",862901.460185831,0.057449494949495
"GALGAL-R08733",782502.750164401,0.0517676767676768
"GALGAL-R10143",710117.806230095,0.0446127946127946
"GALGAL-R13744",588849.800682639,0.0191498316498316
"GALGAL-R00853",572055.420515641,0.0820707070707071
"GALGAL-R06302",560279.261634221,0.0288299663299663
"GALGAL-R03176",448171.537646088,0.0347222222222222
"GALGAL-R01670",375956.857349261,0.0900673400673401
"GALGAL-R07309",332920.698442331,0.0286195286195286
"GALGAL-R00718",332686.746149029,0.136363636363636
"GALGAL-R15133",328976.451354135,0.00568181818181818
"GALGAL-R10226",309458.370933347,0.0185185185185185
"GALGAL-R10302",252537.119673257,0.031986531986532
"GALGAL-R04042",241186.797212246,0.01746632996633
"GALGAL-R08476",214350.188215734,0.0376683501683502
"GALGAL-R11085",179519.525827678,0.053030303030303
"GALGAL-R03563",145900.115526307,0.0134680134680135
"GALGAL-R12300",135489.85379827,0.0343013468013468
"GALGAL-R08811",134645.2343086,0.00589225589225589
"GALGAL-R11140",109484.906123662,0.0759680134680135
"GALGAL-R08801",105353.884018481,0.00946969696969697
"GALGAL-R13961",89822.2177412688,0.0166245791245791
"GALGAL-R05446",89167.6122532415,0.0484006734006734
"GALGAL-R00209",88526.3708315762,0.0824915824915825
"GALGAL-R12931",74356.5444808297,0.0149410774410774
"GALGAL-R12728",70125.9659808557,0.0101010101010101
"GALGAL-R15739",65220.5018956336,0.0505050505050505
"GALGAL-R14328",59401.4470508993,0.0486111111111111
"GALGAL-R15990",50594.8357772944,0.085016835016835
"GALGAL-R10712",47262.5303730943,0.0248316498316498
"GALGAL-R01557",42345.0896464067,0.0599747474747475
"GALGAL-R16653",41258.2908253363,0.0511363636363636
"GALGAL-R11573",38564.4678314267,0.0292508417508417
"GALGAL-R12879",37275.0888362324,0.00189393939393939
"GALGAL-R14258",37127.7127865828,0.00736531986531987
"GALGAL-R03016",35161.5315441793,0.0183080808080808
"GALGAL-R01037",33080.5777001158,0.0340909090909091
"GALGAL-R11033",22556.8237209888,0.0132575757575758
"GALGAL-R11953",22522.3736202265,0.00231481481481481
"GALGAL-R04377",18807.4869553857,0.00315656565656566
"GALGAL-R03150",18522.6126028718,0.00989057239057239
"GALGAL-R00696",17615.619989072,0.0039983164983165
"GALGAL-R13233",13614.8038133322,0.127946127946128
"GALGAL-R04937",11730.8556919237,0.0101010101010101
"GALGAL-R02232",8574.17887452986,0.101641414141414
"GALGAL-R00574",8269.05103808212,0.0890151515151515
"GALGAL-R06568",7679.81932258917,0.007996632996633
"GALGAL-R02493",5202.66404610848,0.00883838383838384
"GALGAL-R01303",5107.52574205927,0.0122053872053872
"GALGAL-R03702",4946.81690593853,0.04503367003367
"GALGAL-R03964",4814.66999489253,0.0250420875420875
"GALGAL-R10706",3053.20050693318,0.0136784511784512
"GALGAL-R12553",3050.86362529219,0.111321548821549
"GALGAL-R04725",2815.36102463981,0.00126262626262626
"GALGAL-R09298",2808.68438370629,0.0827020202020202
"GALGAL-R05180",2160.06997011711,0.0475589225589226
"GALGAL-R07683",1980.95378678131,0.0511363636363636
"GALGAL-R06524",1863.95386142904,0.0168350168350168
"GALGAL-R12116",1722.69910448565,0.0260942760942761
"GALGAL-R10903",1633.27641930978,0.00441919191919192
"GALGAL-R05134",1449.8528415754,0.00168350168350168
"GALGAL-R05935",1369.91118498661,0.0216750841750842
"GALGAL-R14248",1199.20873117547,0.0218855218855219
"GALGAL-R11751",1190.30721762997,0.0168350168350168
"GALGAL-R07349",1184.67099988186,0.0126262626262626
"GALGAL-R00056",1150.82320529694,0.0237794612794613
"GALGAL-R10465",1090.73157078553,0.0294612794612795
"GALGAL-R11161",1051.45147348499,0.00378787878787879
"GALGAL-R16453",820.990400082047,0.00904882154882155
"GALGAL-R12745",739.232311542595,0.0313552188552189
"GALGAL-R07924",720.475133572173,0.00904882154882155
"GALGAL-R05160",698.318235196317,0.0519781144781145
"GALGAL-R01845",662.973874282211,0.0140993265993266
"GALGAL-R05706",414.147665287931,0.0185185185185185
"GALGAL-R05071",395.984436878399,0.0202020202020202
"GALGAL-R11200",383.480813596878,0.0372474747474747
"GALGAL-R01353",355.235603474418,0.0359848484848485
"GALGAL-R02739",280.852479029506,0.0151515151515152
"GALGAL-R16454",266.653879126283,0.00652356902356902
"GALGAL-R11936",259.700763347795,0.013047138047138
"GALGAL-R10478",220.386268266918,0.014520202020202
"GALGAL-R09033",219.180864065087,0.0105218855218855
"GALGAL-R03669",174.783734661898,0.00420875420875421
"GALGAL-R01606",166.744747372047,0.0109427609427609
"GALGAL-R05486",146.962661393393,0.00968013468013468
"GALGAL-R12473",145.895501433754,0.0109427609427609
"GALGAL-R13854",126.819979698091,0.00484006734006734
"GALGAL-R12296",125.798728635248,0.00841750841750842
"GALGAL-R03949",113.462440520625,0.00652356902356902
"GALGAL-R12225",85.8435450825516,0.00736531986531987
"GALGAL-R11091",74.7228381784025,0.00862794612794613
"GALGAL-R05485",69.9689167619988,0.00252525252525253
"GALGAL-R05022",69.0853602115553,0.022516835016835
"GALGAL-R05517",55.6219340109925,0.0263047138047138
"GALGAL-R15226",50.9519332447261,0.00505050505050505
"GALGAL-R05251",49.1401416762445,0.0178872053872054
"GALGAL-R14456",45.4067221096304,0.00568181818181818
"GALGAL-R14741",40.6196777630166,0.00631313131313131
"GALGAL-R08959",30.2676471635405,0.00336700336700337
"GALGAL-R12660",26.7772391801023,0.0103114478114478
"GALGAL-R04243",25.3730215367434,0.00673400673400673
"GALGAL-R10178",21.1421527976653,0.00273569023569024
"GALGAL-R00380",20.5391504765293,0.0105218855218855
"GALGAL-R02877",16.9127135609841,0.00231481481481481
"GALGAL-R15239",16.1755915106532,0.00252525252525253
"GALGAL-R10934",15.4460580124693,0.0193602693602694
"GALGAL-R09002",14.4593279859609,0.00462962962962963
"GALGAL-R05775",11.7996859234046,0.00673400673400673
"GALGAL-R10265",11.7201591962227,0.0122053872053872
"GALGAL-R11629",9.42134761280592,0.0115740740740741
"GALGAL-R04748",8.94356692828906,0.00189393939393939
"GALGAL-R05960",8.06137132846868,0.00189393939393939
"GALGAL-R17073",6.97136347296822,0.00357744107744108
"GALGAL-R01942",6.94642556523339,0.00652356902356902
"GALGAL-R08071",6.02357272392061,0.00294612794612795
"GALGAL-R10677",5.72353582936522,0.00968013468013468
"GALGAL-R15860",4.83639825654334,0.00252525252525253
"GALGAL-R14197",4.27865934319632,0.00526094276094276
"GALGAL-R09564",4.00721371871297,0.0124158249158249
"GALGAL-R08292",3.61545861193438,0.00147306397306397
"GALGAL-R05146",3.50627993788224,0.00862794612794613
"GALGAL-R11084",3.10926247768092,0.00589225589225589
"GALGAL-R12188",3.07587597873083,0.00126262626262626
"GALGAL-R09205",1.76664341099896,0.00589225589225589
"GALGAL-R06493",1.76181750339366,0.00168350168350168
"GALGAL-R10113",1.45733607041868,0.00189393939393939
"GALGAL-R07501",1.2654322810115,0.00273569023569024
"GALGAL-R10198",1.00935938555306,0.00189393939393939
"GALGAL-R12468",0.940758104803117,0.00189393939393939
"GALGAL-R11984",0.9242727509,0.00126262626262626
"GALGAL-R00662",0.907881144706466,0.0021043771043771
"GALGAL-R12513",0.814062334099407,0.00526094276094276
"GALGAL-R04521",0.792069114815591,0.00294612794612795
"GALGAL-R03108",0.721346064340115,0.00757575757575758
"GALGAL-R07191",0.558460133438265,0.00189393939393939
"GALGAL-R07744",0.485673562446633,0.00420875420875421
"GALGAL-R15782",0.431821147342412,0.00189393939393939
"GALGAL-R15979",0.381439760297864,0.00147306397306397
"GALGAL-R02875",0.372787446639236,0.00168350168350168
"GALGAL-R12246",0.360329374303656,0.00294612794612795
"GALGAL-R10454",0.201383580271956,0.00147306397306397
"GALGAL-R14488",0.194480176070338,0.00357744107744108
"GALGAL-R02714",0.123758517084493,0.0021043771043771
"GALGAL-R07245",0.106520704786316,0.00147306397306397
